id,title,environments,aliases,owners,primary_url,department,notes,pope_tech,errors,active,cms
931,CEMS Students Organizing Against Racism Group,prod,"soar-cems.dev.umn.edu, soar-cems.stg.umn.edu","cems-itoffice, mcdo0486",soar.cems.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
935,CEMS Teaching Labs,prod,"teachinglabs-cems.dev.umn.edu, teachinglabs-cems.stg.umn.edu",dorfman,teachinglabs.cems.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
926,Center for Diesel Research,prod,"cdr.dev.umn.edu, cdr.stg.umn.edu, cdr.umn.edu, mnttl.umn.edu","srhaag, agarw161",cdr.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
967,Center for Excellence in Sensing Technologies & Analytics,prod,"cesta.dl8.umn.edu, cesta.dev.umn.edu, cesta.umn.edu",seefe019,cesta.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
966,Center for Filtration Research,prod,"cfr.dev.umn.edu, cfr.stg.umn.edu",sckim,cfr.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
818,Center for Neuroengineering,"dev, test, prod","www.cne.umn.edu, cne.stg.umn.edu, cne.dev.umn.edu, cne.dl9.umn.edu","mcdo0486, tnetoff",cne.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
803,Center for Programmable Energy Catalysis,"test, prod","cpec.dev.umn.edu, cpec.stg.umn.edu, www.cpec.umn.edu",mcdo0486,cpec.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
878,Center for Quantum Materials,"dev, test, prod","cqm.stg.umn.edu, cqm.dev.umn.edu, cqm.dl9.umn.edu",greven,cqm.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
779,Center for Sustainable Polymers (CSP),prod,"csp.dev.umn.edu, csp.stg.umn.edu",hillmyer,csp.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
1002,Changhyun Choi Website,"test, prod","choice.stg.umn.edu, choice.dev.umn.edu, choice.dl9.umn.edu",cchoi,choice.umn.edu,CSE - College of Science & Engineering,Moved from CSE - ECE - Electrical & Comp Engineering on 2025-05-15,False,,True,Drupal
761,Chemistry Advising,"test, prod","advise.stg.umn.edu, advise.dev.umn.edu, advise.dl9.umn.edu",schul132,advise.chem.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CHEM - Dept of Chemistry on 2025-05-15,False,,True,Drupal
736,cheng Research Group,"test, prod","cheng.dl8.umn.edu, cheng.stg.umn.edu",mcdo0486,cheng.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
1000,Chris Kim Faculty Page,"test, prod","chriskim.stg.umn.edu, chriskim.dev.umn.edu, chriskim.dl9.umn.edu",chriskim,chriskim.umn.edu,CSE - College of Science & Engineering,Moved from CSE - ECE - Electrical & Comp Engineering on 2025-05-15,False,,True,Drupal
801,Circularity,"test, prod","circularity.dev.umn.edu, circularity.stg.umn.edu","renda003, alementi",circularity.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
856,Clement Pryke,"test, prod","pryke.dev.umn.edu, pryke.stg.umn.edu",cspryke,pryke.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
923,Code The Gap,"dev, test, prod","codethegap.dev.umn.edu, codethegap.stg.umn.edu","rampa009, watt0087",codethegap.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
723,cogs Research Group,"test, prod","cogs.dl8.umn.edu, cogs.stg.umn.edu",mcdo0486,cogs.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
778,Cold Climate Center of Excellence for Stormwater Infrastructure Technologies (CCCESIT),prod,"cccesit.dev.umn.edu, cccesit.stg.umn.edu","eric0706, mcdo0486",cccesit.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
848,Common Minerals,prod,"commonminerals-esci.dev.umn.edu, commonminerals-esci.stg.umn.edu",kirkby,commonminerals.esci.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
954,Complex Fluids and Multiphase Flows/Dutcher Group,prod,cfmf.dev.umn.edu,"liu00033, lille164",cfmf.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
660,Computational Hypersonics Research Laboratory,prod,"hypersonics.dev.umn.edu, hypersonics.stg.umn.edu","hypersonics, ribei046",hypersonics.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
680,Computational Reactive Flow & Energy Lab,"test, prod","crfel.dev.umn.edu, crfel.stg.umn.edu",agarw161,crfel.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
987,"Control, Robotics, and Intelligent Systems Laboratory",prod,cories.aem.umn.edu,daksaray,cories.aem.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
1011,Coronavirus Research Group at ECE,prod,"coronavirus-ece.dev.umn.edu, coronavirus.ece.umn.edu, covid19.ece.umn.edu",jpwang,coronavirus.ece.umn.edu,CSE - College of Science & Engineering,Moved from CSE - ECE - Electrical & Comp Engineering on 2025-05-15,False,,True,Drupal
748,cpfp Research Group,"test, prod","cpfp.dl8.umn.edu, cpfp.stg.umn.edu",mcdo0486,cpfp.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
915,CPFP Short Course,prod,"cpfpshortcourse-cems.dev.umn.edu, cpfpshortcourse-cems.stg.umn.edu",mcdo0486,cpfpshortcourse.cems.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
659,CRCNS conference homepage,prod,"crcns2024.dev.umn.edu, crcns2024.stg.umn.edu","aopitz, ialeksei, berg2944",crcns2024.umn.edu,CSE - College of Science & Engineering,Moved from CSE on 2025-05-15,False,,True,Drupal
847,CSE-IT Drupal Lite Test Site,"test, prod","cseittest.dev.umn.edu, cseittest.stg.umn.edu",sgolley,cseittest.umn.edu,CSE - College of Science & Engineering,None,False,,True,Drupal
714,CSE 1012,prod,"cse1012-cems.dev.umn.edu, cse1012-cems.stg.umn.edu",mcdo0486,cse1012.cems.umn.edu,CSE - College of Science & Engineering,Moved from CSE - CEMS - Chemical Engineering & Materials Sci on 2025-05-15,False,,True,Drupal
